
=> Aggregating results...
A.2.5: 1
0.000000	0.038278	0.000005	0.000272
0.000000	0.038095	0.000005	0.000277
0.000000	0.037915	0.000005	0.000279
0.000000	0.037736	0.000005	0.000279
0.000000	0.037559	0.000005	0.000282
0.000000	0.037383	0.000005	0.000310
0.000000	0.037209	0.000005	0.000320
0.000000	0.037037	0.000005	0.000320
0.000000	0.041475	0.000005	0.000323
0.000000	0.041284	0.000005	0.000330
0.000000	0.041096	0.000005	0.000337
0.000000	0.040909	0.000005	0.000337
0.000000	0.040724	0.000005	0.000392
0.000001	0.040541	0.000005	0.000396
0.000001	0.040359	0.000005	0.000412
0.000001	0.040179	0.000005	0.000412
0.000001	0.040000	0.000005	0.000421
0.000001	0.039823	0.000005	0.000421
0.000001	0.039648	0.000005	0.000431
0.000001	0.039474	0.000005	0.000431
0.000001	0.039301	0.000005	0.000446
0.000001	0.039130	0.000005	0.000485
0.000001	0.038961	0.000005	0.000491
0.000002	0.038793	0.000005	0.000491
0.000002	0.038627	0.000005	0.000513
0.000002	0.038462	0.000005	0.000513
0.000002	0.038298	0.000005	0.000537
0.000002	0.038136	0.000007	0.000537
0.000002	0.037975	0.000007	0.000537
0.000002	0.037815	0.000007	0.000537
0.000002	0.037657	0.000007	0.000541
0.000002	0.037500	0.000007	0.000541
0.000002	0.037344	0.000007	0.000542
0.000003	0.037190	0.000007	0.000566
0.000003	0.037037	0.000007	0.000598
0.000003	0.036885	0.000007	0.000598
0.000003	0.036735	0.000007	0.000626
0.000003	0.036585	0.000007	0.000661
0.000003	0.036437	0.000007	0.000717
0.000003	0.036290	0.000008	0.000717
0.000004	0.036145	0.000008	0.000788
0.000004	0.036000	0.000008	0.000912
0.000004	0.035857	0.000008	0.000913
0.000004	0.035714	0.000008	0.000913
0.000004	0.035573	0.000008	0.000918
0.000004	0.035433	0.000008	0.001031
0.000004	0.035294	0.000008	0.001105
0.000004	0.035156	0.000008	0.001105
0.000004	0.035019	0.000008	0.001114
0.000004	0.034884	0.000008	0.001117
0.000005	0.034749	0.000008	0.001233
0.000005	0.034615	0.000008	0.001233
0.000005	0.034483	0.000008	0.001236
0.000005	0.034351	0.000008	0.001237
0.000005	0.034221	0.000008	0.001281
0.000005	0.034091	0.000009	0.001281
0.000005	0.033962	0.000009	0.001318
0.000005	0.033835	0.000009	0.001367
0.000005	0.033708	0.000009	0.001615
0.000007	0.033582	0.000009	0.001615
0.000007	0.033457	0.000009	0.001916
0.000007	0.033333	0.000009	0.001994
0.000008	0.033210	0.000009	0.001996
0.000008	0.033088	0.000009	0.001996
0.000008	0.032967	0.000009	0.002005
0.000008	0.032847	0.000009	0.002051
0.000009	0.032727	0.000009	0.002051
0.000009	0.032609	0.000009	0.002051
0.000009	0.032491	0.000009	0.002172
0.000009	0.032374	0.000009	0.002197
0.000010	0.032258	0.000009	0.002243
0.000010	0.032143	0.000010	0.002243
0.000010	0.032028	0.000010	0.002412
0.000012	0.031915	0.000010	0.002522
0.000012	0.031802	0.000010	0.002637
0.000012	0.031690	0.000010	0.002637
0.000013	0.031579	0.000010	0.002637
0.000014	0.031469	0.000010	0.002793
0.000015	0.031359	0.000010	0.003037
0.000016	0.031250	0.000010	0.003037
0.000018	0.031142	0.000010	0.003076
0.000018	0.031034	0.000010	0.003141
0.000019	0.030928	0.000010	0.003481
0.000023	0.030822	0.000012	0.003481
0.000025	0.030717	0.000012	0.003818
0.000032	0.030612	0.000012	0.004948
0.000034	0.030508	0.000012	0.005222
0.000035	0.030405	0.000012	0.005222
0.000037	0.030303	0.000012	0.005234
0.000039	0.030201	0.000012	0.005234
0.000039	0.030100	0.000012	0.005234
0.000041	0.030000	0.000012	0.005234
0.000041	0.029900	0.000012	0.005234
0.000045	0.029801	0.000012	0.005461
0.000045	0.029703	0.000012	0.005497
0.000046	0.029605	0.000013	0.005497
0.000047	0.029508	0.000013	0.005497
0.000050	0.029412	0.000013	0.005497
0.000051	0.029316	0.000013	0.005587
0.000053	0.029221	0.000014	0.005587
0.000062	0.029126	0.000014	0.005775
0.000063	0.029032	0.000014	0.005775
0.000064	0.028939	0.000014	0.005986
0.000066	0.028846	0.000015	0.005986
0.000068	0.028754	0.000015	0.006006
0.000068	0.028662	0.000015	0.006014
0.000070	0.028571	0.000015	0.006187
0.000071	0.028481	0.000016	0.006187
0.000072	0.028391	0.000016	0.006282
0.000073	0.028302	0.000016	0.006597
0.000077	0.028213	0.000016	0.006600
0.000078	0.028125	0.000018	0.006600
0.000084	0.028037	0.000018	0.006796
0.000086	0.027950	0.000018	0.006962
0.000088	0.027864	0.000018	0.007434
0.000089	0.027778	0.000018	0.007434
0.000091	0.027692	0.000018	0.007615
0.000091	0.027607	0.000018	0.007782
0.000093	0.027523	0.000018	0.007782
0.000093	0.027439	0.000019	0.007782
0.000093	0.027356	0.000019	0.007837
0.000097	0.027273	0.000019	0.008246
0.000100	0.027190	0.000019	0.008246
0.000101	0.027108	0.000023	0.008246
0.000101	0.027027	0.000023	0.008250
0.000102	0.026946	0.000023	0.008355
0.000105	0.026866	0.000023	0.008980
0.000107	0.026786	0.000025	0.008980
0.000108	0.026706	0.000025	0.009024
0.000111	0.026627	0.000025	0.009625
0.000111	0.026549	0.000025	0.009860
0.000111	0.026471	0.000032	0.009860
0.000112	0.026393	0.000032	0.009900
0.000140	0.026316	0.000032	0.009900
0.000140	0.026239	0.000032	0.009927
0.000142	0.026163	0.000034	0.009927
0.000162	0.026087	0.000034	0.009927
0.000163	0.026012	0.000034	0.009927
0.000167	0.025937	0.000034	0.009927
0.000183	0.025862	0.000035	0.009927
0.000183	0.025788	0.000035	0.009927
0.000183	0.025714	0.000035	0.009927
0.000186	0.025641	0.000035	0.010312
0.000186	0.025568	0.000037	0.010312
0.000186	0.025496	0.000037	0.010468
0.000186	0.025424	0.000037	0.010468
0.000186	0.025352	0.000037	0.010468
0.000216	0.025281	0.000039	0.010468
0.000223	0.025210	0.000039	0.010468
0.000231	0.025140	0.000039	0.010468
0.000238	0.025070	0.000039	0.011106
0.000238	0.025000	0.000039	0.011106
0.000248	0.024931	0.000039	0.011447
0.000249	0.024862	0.000039	0.011972
0.000251	0.024793	0.000039	0.012048
0.000265	0.024725	0.000041	0.012048
0.000271	0.024658	0.000041	0.012509
0.000272	0.024590	0.000041	0.012563
0.000277	0.024523	0.000041	0.013602
0.000279	0.024457	0.000041	0.013602
0.000282	0.024390	0.000041	0.013855
0.000310	0.024324	0.000041	0.013855
0.000320	0.024259	0.000041	0.013855
0.000323	0.024194	0.000045	0.013855
0.000330	0.024129	0.000045	0.014293
0.000337	0.024064	0.000045	0.014518
0.000392	0.024000	0.000045	0.014518
0.000396	0.023936	0.000045	0.014518
0.000412	0.023873	0.000045	0.014518
0.000421	0.023810	0.000045	0.014976
0.000421	0.023747	0.000045	0.015563
0.000431	0.023684	0.000046	0.015563
0.000446	0.023622	0.000046	0.015563
0.000485	0.023560	0.000046	0.015563
0.000491	0.023499	0.000046	0.015702
0.000513	0.023438	0.000047	0.015702
0.000513	0.023377	0.000047	0.015702
0.000537	0.023316	0.000047	0.015702
0.000537	0.023256	0.000047	0.015702
0.000537	0.023196	0.000050	0.015702
0.000541	0.023136	0.000050	0.015796
0.000542	0.023077	0.000050	0.016500
0.000566	0.023018	0.000050	0.016546
0.000598	0.022959	0.000051	0.016546
0.000626	0.022901	0.000051	0.016546
0.000661	0.022843	0.000051	0.016546
0.000717	0.022785	0.000051	0.016667
0.000788	0.022727	0.000053	0.016667
0.000912	0.022670	0.000053	0.016667
0.000913	0.022613	0.000053	0.016667
0.000918	0.022556	0.000053	0.016760
0.001031	0.022500	0.000062	0.016760
0.001105	0.022444	0.000062	0.016760
0.001114	0.022388	0.000062	0.017468
0.001117	0.022333	0.000062	0.017961
0.001233	0.022277	0.000063	0.017961
0.001236	0.022222	0.000063	0.018141
0.001237	0.022167	0.000063	0.018241
0.001281	0.022113	0.000063	0.019664
0.001318	0.022059	0.000064	0.019664
0.001367	0.022005	0.000064	0.019752
0.001615	0.021951	0.000064	0.019800
0.001916	0.021898	0.000064	0.020936
0.001994	0.021845	0.000066	0.020936
0.001996	0.021792	0.000066	0.020936
0.002005	0.021739	0.000066	0.021037
0.002051	0.021687	0.000066	0.021038
0.002051	0.021635	0.000068	0.021038
0.002172	0.021583	0.000068	0.022213
0.002197	0.021531	0.000068	0.022275
0.002243	0.019139	0.000068	0.022539
0.002412	0.016746	0.000070	0.024096
0.002522	0.014354	0.000071	0.025093
0.002637	0.011962	0.000072	0.025141
0.002637	0.009569	0.000073	0.025200
0.002793	0.007177	0.000077	0.025436
0.003037	0.004785	0.000078	0.025677
0.003076	0.004785	0.000084	0.026170
0.003141	0.004785	0.000086	0.026661
0.003481	0.004785	0.000088	0.026904
0.003818	0.004785	0.000089	0.026937
0.004948	0.004785	0.000091	0.027319
0.005222	0.004785	0.000091	0.027319
0.005234	0.004785	0.000093	0.027319
0.005234	0.004785	0.000093	0.027319
0.005234	0.004785	0.000093	0.027319
0.005234	0.004785	0.000097	0.027319
0.005461	0.004785	0.000100	0.027711
0.005497	0.004785	0.000101	0.027711
0.005497	0.004785	0.000101	0.027858
0.005497	0.004785	0.000102	0.028284
0.005587	0.004785	0.000105	0.029727
0.005775	0.004785	0.000107	0.029727
0.005775	0.004785	0.000108	0.029727
0.005986	0.004785	0.000111	0.029782
0.006006	0.004785	0.000111	0.030747
0.006014	0.004785	0.000111	0.031126
0.006187	0.004785	0.000112	0.031126
0.006282	0.004785	0.000140	0.031126
0.006597	0.004785	0.000140	0.031126
0.006600	0.004785	0.000142	0.031126
0.006796	0.004785	0.000162	0.031359
0.006962	0.004785	0.000163	0.031404
0.007434	0.004785	0.000167	0.031404
0.007615	0.004785	0.000183	0.031592
0.007782	0.004785	0.000183	0.032216
0.007782	0.004785	0.000183	0.032216
0.007837	0.004785	0.000186	0.032675
0.008246	0.004785	0.000186	0.032984
0.008246	0.004785	0.000186	0.032984
0.008250	0.004785	0.000186	0.032984
0.008355	0.004785	0.000186	0.033091
0.008980	0.004785	0.000216	0.033534
0.009024	0.004785	0.000223	0.033534
0.009625	0.004785	0.000231	0.033771
0.009860	0.004785	0.000238	0.034269
0.009900	0.004785	0.000238	0.034650
0.009900	0.004785	0.000248	0.034653
0.009927	0.004785	0.000249	0.035549
0.009927	0.004785	0.000251	0.035709
0.009927	0.004785	0.000265	0.036145
0.009927	0.004785	0.000271	0.036145
0.009927	0.004785	0.000272	0.036145
0.009927	0.004785	0.000277	0.036145
0.010312	0.004785	0.000279	0.036145
0.010468	0.004785	0.000282	0.036145
0.010468	0.004785	0.000310	0.036145
0.010468	0.004785	0.000320	0.036145
0.010468	0.004785	0.000323	0.036145
0.010468	0.004785	0.000330	0.036145
0.011106	0.004785	0.000337	0.036400
0.011447	0.004785	0.000392	0.036638
0.011972	0.004785	0.000396	0.036638
0.012048	0.004785	0.000412	0.036638
0.012509	0.004785	0.000421	0.037037
0.012563	0.004785	0.000421	0.037125
0.013602	0.004785	0.000431	0.037957
0.013855	0.004785	0.000446	0.038722
0.013855	0.004785	0.000485	0.039106
0.013855	0.004785	0.000491	0.039141
0.014293	0.004785	0.000513	0.039503
0.014518	0.004785	0.000513	0.039503
0.014518	0.004785	0.000537	0.039709
0.014518	0.004785	0.000537	0.039709
0.014976	0.004785	0.000537	0.040688
0.015563	0.004785	0.000541	0.040805
0.015563	0.004785	0.000542	0.041548
0.015563	0.004785	0.000566	0.041566
0.015702	0.004785	0.000598	0.041566
0.015702	0.004785	0.000626	0.041566
0.015702	0.004785	0.000661	0.041566
0.015702	0.004785	0.000717	0.042579
0.015796	0.004785	0.000788	0.042879
0.016500	0.004785	0.000912	0.043019
0.016546	0.004785	0.000913	0.043019
0.016546	0.004785	0.000918	0.043019
0.016546	0.004785	0.001031	0.043019
0.016667	0.004785	0.001105	0.043019
0.016667	0.004785	0.001114	0.043553
0.016667	0.004785	0.001117	0.044693
0.016760	0.004785	0.001233	0.044726
0.016760	0.004785	0.001236	0.045815
0.017468	0.004785	0.001237	0.045964
0.017961	0.004785	0.001281	0.046690
0.018141	0.004785	0.001318	0.046690
0.018241	0.004785	0.001367	0.046690
0.019664	0.004785	0.001615	0.046922
0.019752	0.004785	0.001916	0.047106
0.019800	0.004785	0.001994	0.047388
0.020936	0.007177	0.001996	0.047712
0.020936	0.007177	0.002005	0.048193
0.021037	0.007177	0.002051	0.049476
0.021038	0.007177	0.002051	0.049637
0.022213	0.007177	0.002172	0.049646
0.022275	0.007177	0.002197	0.049971
0.022539	0.007177	0.002243	0.050000
0.024096	0.007177	0.002412	0.050000
0.025093	0.007177	0.002522	0.050279
0.025141	0.007177	0.002637	0.052340
0.025200	0.007177	0.002637	0.054471
0.025436	0.007177	0.002793	0.054471
0.025677	0.007177	0.003037	0.054637
0.026170	0.007177	0.003076	0.054637
0.026661	0.007177	0.003141	0.054637
0.026904	0.007177	0.003481	0.054637
0.026937	0.007177	0.003818	0.054637
